lead_id,campaign_id,created_date,stage,deal_value_zar,closed_date
LD008331,CMP0028,2026-01-11,New,,
LD008332,CMP0028,2026-01-11,new,,
LD008333,CMP0028,2026-01-12,NEW ,,
LD008334,CMP0028,2026-01-12,Qualified,,
LD008335,CMP0028,2026-01-13,LOST,,2026-01-26
LD008336,CMP0028,2026-01-13,Lost,,2026-01-31
LD008337,CMP0028,2026-01-13,WON,50000.0,2026-02-12
LD008338,CMP0028,2026-01-13,lost,,2026-02-23
LD008339,CMP0028,2026-01-13,New,,
LD008340,CMP0028,2026-01-14,New,,
LD008341,CMP0028,2026-01-14,new,,
LD008342,CMP0028,2026-01-15,Proposal,,
LD008343,CMP0028,2026-01-15,lost,,2026-01-28
LD008344,CMP0028,2026-01-15,new,,
LD008345,CMP0028,2026-01-15,New,,
LD008346,CMP0028,2026-01-15,new,,
LD008347,CMP0028,2026-01-16,Qualified,,
LD008348,CMP0028,2026-01-16,NEW ,,
LD008349,CMP0028,2026-01-16,won,56900.0,2026-03-12
LD008350,CMP0028,2026-01-16,new,,
LD008351,CMP0028,2026-01-17,qualified,,
LD008352,CMP0028,2026-01-17,Qualified,,
LD008353,CMP0028,2026-01-17,new,,
LD008354,CMP0028,2026-01-17,lost,,2026-02-13
LD008355,CMP0028,2026-01-19,LOST,,2026-03-02
LD008356,CMP0028,2026-01-19,qualified,,
LD008357,CMP0028,2026-01-20,proposal ,,
LD008358,CMP0028,2026-01-20,LOST,,2026-02-22
LD008359,CMP0028,2026-01-21,NEW ,,
LD008360,CMP0028,2026-01-21,Qualified,,
LD008361,CMP0028,2026-01-21,Proposal,,
LD008362,CMP0028,2026-01-21,new,,
LD008363,CMP0028,2026-01-21,Qualified,,
LD008364,CMP0028,2026-01-21,NEW ,,
LD008365,CMP0028,2026-01-22,Won,60500.0,2026-03-07
LD008366,CMP0028,2026-01-22,Qualified,,
LD008367,CMP0028,2026-01-22,new,,
LD008368,CMP0028,2026-01-24,qualified,,
LD008369,CMP0028,2026-01-24,New,,
LD008370,CMP0028,2026-01-24,new,,
LD008371,CMP0028,2026-01-24,Lost,,2026-03-03
LD008372,CMP0028,2026-01-24,qualified,,
LD008373,CMP0028,2026-01-24,qualified,,
LD008374,CMP0028,2026-01-25,Won ,47600.0,2026-03-13
LD008375,CMP0028,2026-01-25,LOST,,2026-02-03
LD008376,CMP0028,2026-01-26,Lost,,2026-02-02
LD008377,CMP0028,2026-01-27,Qualified,,
LD008378,CMP0028,2026-01-27,New,,
LD008379,CMP0028,2026-01-27,qualified,,
LD008380,CMP0028,2026-01-27,Lost,,2026-03-03
LD008381,CMP0028,2026-01-28,Lost,,2026-03-07
LD008382,CMP0028,2026-01-28,NEW ,,
LD008383,CMP0028,2026-01-28,new,,
LD008384,CMP0028,2026-01-29,lost,,2026-02-23
LD008385,CMP0028,2026-01-29,New,,
LD008386,CMP0028,2026-01-29,Lost,,2026-02-23
LD008387,CMP0028,2026-01-29,new,,
LD008388,CMP0028,2026-01-30,new,,
LD008389,CMP0028,2026-01-30,New,,
LD008390,CMP0028,2026-01-31,new,,
LD008391,CMP0028,2026-01-31,qualified,,
LD008392,CMP0028,2026-01-31,qualified,,
LD008393,CMP0028,2026-01-31,qualified,,
LD008394,CMP0028,2026-02-01,NEW ,,
LD008395,CMP0028,2026-02-02,LOST,,2026-02-10
LD008396,CMP0028,2026-02-02,NEW ,,
LD008397,CMP0028,2026-02-02,lost,,2026-03-06
LD008398,CMP0028,2026-02-03,New,,
LD008399,CMP0028,2026-02-03,Proposal,,
LD008400,CMP0028,2026-02-03,Qualified,,
LD008401,CMP0028,2026-02-03,NEW ,,
LD008402,CMP0028,2026-02-04,lost,,2026-03-02
LD008403,CMP0028,2026-02-05,Lost,,2026-02-21
LD008404,CMP0028,2026-02-05,LOST,,2026-02-22
LD008405,CMP0028,2026-02-05,Qualified,,
LD008406,CMP0028,2026-02-05,lost,,2026-02-20
LD008407,CMP0028,2026-02-06,new,,
LD008408,CMP0028,2026-02-06,qualified,,
LD008409,CMP0028,2026-02-07,lost,,2026-03-03
LD008410,CMP0028,2026-02-07,lost,,2026-03-16
LD008411,CMP0028,2026-02-08,New,,
LD008412,CMP0028,2026-02-09,LOST,,2026-03-22
LD008413,CMP0028,2026-02-09,NEW ,,
LD008414,CMP0028,2026-02-09,new,,
LD008415,CMP0028,2026-02-10,new,,
LD008416,CMP0028,2026-02-10,LOST,,2026-02-21
LD008417,CMP0028,2026-02-10,LOST,,2026-03-21
LD008418,CMP0028,2026-02-10,lost,,2026-03-03
LD008419,CMP0028,2026-02-10,New,,
LD008420,CMP0028,2026-02-11,Qualified,,
LD008421,CMP0028,2026-02-11,Qualified,,
LD008422,CMP0028,2026-02-11,qualified,,
LD008423,CMP0028,2026-02-11,Won ,47700.0,2026-02-28
LD008424,CMP0028,2026-02-11,qualified,,
LD008425,CMP0028,2026-02-12,Lost,,2026-03-27
LD008426,CMP0028,2026-02-12,LOST,,2026-02-23
LD008427,CMP0028,2026-02-12,Lost,,2026-03-01
LD008428,CMP0028,2026-02-13,NEW ,,
LD008429,CMP0028,2026-02-13,qualified,,
LD008430,CMP0028,2026-02-13,Qualified,,
LD008431,CMP0028,2026-02-14,qualified,,
LD008432,CMP0028,2026-02-14,Qualified,,
LD008433,CMP0028,2026-02-14,qualified,,
LD008434,CMP0028,2026-02-14,qualified,,
LD008435,CMP0028,2026-02-15,LOST,,2026-03-03
LD008436,CMP0028,2026-02-15,qualified,,
LD008437,CMP0028,2026-02-15,qualified,,
LD008438,CMP0028,2026-02-16,New,,
LD008439,CMP0028,2026-02-16,lost,,2026-03-12
LD008440,CMP0028,2026-02-17,LOST,,2026-04-02
LD008441,CMP0028,2026-02-18,Lost,,2026-03-03
LD008442,CMP0028,2026-02-19,LOST,,2026-03-12
LD008443,CMP0028,2026-02-19,New,,
LD008444,CMP0028,2026-02-19,Qualified,,
LD008445,CMP0028,2026-02-20,new,,
LD008446,CMP0028,2026-02-20,Qualified,,
LD008447,CMP0028,2026-02-20,new,,
LD008448,CMP0028,2026-02-21,proposal ,,
LD008449,CMP0028,2026-02-22,LOST,,2026-03-03
LD008450,CMP0028,2026-02-22,proposal ,,
LD008451,CMP0028,2026-02-23,Won,47000.0,2026-03-14
LD008452,CMP0028,2026-02-23,lost,,2026-04-04
LD008453,CMP0028,2026-02-23,LOST,,2026-03-13
LD008454,CMP0028,2026-02-23,New,,
LD008455,CMP0028,2026-02-23,Qualified,,
LD008456,CMP0028,2026-02-23,qualified,,
LD008457,CMP0028,2026-02-23,new,,
LD008458,CMP0028,2026-02-24,New,,
LD008459,CMP0028,2026-02-25,lost,,2026-03-24
LD008460,CMP0028,2026-02-25,Qualified,,
LD008461,CMP0028,2026-02-26,qualified,,
LD008462,CMP0028,2026-02-26,lost,,2026-03-20
LD008463,CMP0028,2026-02-26,Lost,,2026-03-25
LD008464,CMP0028,2026-02-27,NEW ,,
LD008465,CMP0028,2026-02-28,new,,
LD008466,CMP0028,2026-02-28,lost,,2026-03-31
LD008467,CMP0028,2026-02-28,LOST,,2026-03-19
LD008468,CMP0028,2026-03-01,Lost,,2026-03-14
LD008469,CMP0028,2026-03-01,lost,,2026-03-18
LD008470,CMP0028,2026-03-02,lost,,2026-03-13
LD008471,CMP0028,2026-03-03,LOST,,2026-04-09
LD008472,CMP0028,2026-03-03,Qualified,,
LD008473,CMP0028,2026-03-03,NEW ,,
LD008474,CMP0028,2026-03-04,LOST,,2026-04-08
LD008475,CMP0028,2026-03-05,NEW ,,
LD008476,CMP0028,2026-03-06,lost,,2026-04-12
LD008477,CMP0028,2026-03-06,new,,
LD008478,CMP0028,2026-03-07,new,,
LD008479,CMP0028,2026-03-07,LOST,,2026-04-09
LD008480,CMP0028,2026-03-08,qualified,,
LD008481,CMP0028,2026-03-08,Qualified,,
LD008482,CMP0028,2026-03-08,NEW ,,
LD008483,CMP0028,2026-03-08,lost,,2026-03-17
LD008484,CMP0028,2026-03-09,new,,
LD008485,CMP0028,2026-03-09,Proposal,,
LD008486,CMP0028,2026-03-09,NEW ,,
LD008487,CMP0028,2026-03-10,Qualified,,
LD008488,CMP0028,2026-03-10,Lost,,2026-04-13
LD008489,CMP0028,2026-03-11,NEW ,,
LD008490,CMP0028,2026-03-11,NEW ,,
LD008491,CMP0028,2026-03-11,new,,
LD008492,CMP0028,2026-03-12,Won,39100.0,2026-03-27
LD008493,CMP0028,2026-03-12,Lost,,2026-04-22
LD008494,CMP0028,2026-03-13,Lost,,2026-03-23
LD008495,CMP0028,2026-03-13,New,,
LD008496,CMP0028,2026-03-13,qualified,,
LD008497,CMP0028,2026-03-13,NEW ,,
LD008498,CMP0028,2026-03-13,proposal ,,
LD008499,CMP0028,2026-03-14,New,,
LD008500,CMP0028,2026-03-16,lost,,2026-04-19
LD008501,CMP0028,2026-03-17,Qualified,,
LD008502,CMP0028,2026-03-17,NEW ,,
LD008503,CMP0028,2026-03-17,lost,,2026-04-28
LD008504,CMP0028,2026-03-18,qualified,,
LD008505,CMP0028,2026-03-18,lost,,2026-04-09
LD008506,CMP0028,2026-03-19,proposal ,,
LD008507,CMP0028,2026-03-19,LOST,,2026-04-24
LD008508,CMP0028,2026-03-20,proposal ,,
LD008509,CMP0028,2026-03-21,New,,
LD008510,CMP0028,2026-03-22,lost,,2026-03-29
LD008511,CMP0028,2026-03-22,LOST,,2026-04-16
LD008512,CMP0028,2026-03-22,New,,
LD008513,CMP0028,2026-03-23,lost,,2026-04-01
LD008514,CMP0028,2026-03-23,LOST,,2026-04-04
LD008515,CMP0028,2026-03-23,Qualified,,
LD008516,CMP0028,2026-03-24,new,,
LD008517,CMP0028,2026-03-25,NEW ,,
LD008518,CMP0028,2026-03-26,won,39900.0,2026-05-17
LD008519,CMP0028,2026-03-26,qualified,,
LD008520,CMP0028,2026-03-27,Qualified,,
LD008521,CMP0028,2026-03-27,lost,,2026-05-02
LD008522,CMP0028,2026-03-27,LOST,,2026-04-09
LD008523,CMP0028,2026-03-28,LOST,,2026-04-08
LD008524,CMP0028,2026-03-28,Qualified,,
LD008525,CMP0028,2026-03-29,new,,
LD008526,CMP0028,2026-03-29,LOST,,2026-04-13
LD008527,CMP0028,2026-03-30,lost,,2026-04-29
LD008528,CMP0028,2026-03-30,new,,
LD008529,CMP0028,2026-03-31,New,,
LD008530,CMP0028,2026-03-31,LOST,,2026-05-01
LD008531,CMP0028,2026-03-31,new,,
LD008532,CMP0028,2026-03-31,LOST,,2026-04-24
LD008533,CMP0028,2026-03-31,new,,
LD008534,CMP0028,2026-04-01,New,,
LD008535,CMP0028,2026-04-02,WON,36800.0,2026-05-30
LD008536,CMP0028,2026-04-02,NEW ,,
LD008537,CMP0028,2026-04-02,LOST,,2026-04-13
LD008538,CMP0028,2026-04-03,proposal ,,
LD008539,CMP0028,2026-04-03,qualified,,
LD008540,CMP0028,2026-04-03,LOST,,2026-04-16
LD008541,CMP0028,2026-04-05,lost,,2026-04-25
LD008542,CMP0028,2026-04-05,NEW ,,
LD008543,CMP0028,2026-04-05,lost,,2026-05-06
LD008544,CMP0028,2026-04-06,Lost,,2026-04-22
LD008545,CMP0028,2026-04-06,Lost,,2026-04-16
LD008546,CMP0028,2026-04-06,Qualified,,
LD008547,CMP0028,2026-04-08,New,,
LD008548,CMP0028,2026-04-08,Qualified,,
LD008549,CMP0028,2026-04-08,new,,
LD008550,CMP0028,2026-04-09,NEW ,,
LD008551,CMP0028,2026-04-09,LOST,,2026-05-21
LD008552,CMP0028,2026-04-09,Qualified,,
LD008553,CMP0028,2026-04-09,Qualified,,
LD008554,CMP0028,2026-04-09,NEW ,,
LD008555,CMP0028,2026-04-09,NEW ,,
LD008556,CMP0028,2026-04-10,lost,,2026-04-28
LD008557,CMP0028,2026-04-10,Won ,38100.0,2026-06-01
LD008558,CMP0028,2026-04-10,New,,
LD008559,CMP0028,2026-04-10,Lost,,2026-05-04
LD008560,CMP0028,2026-04-11,Lost,,2026-05-13
LD008561,CMP0028,2026-04-11,lost,,2026-05-12
LD008562,CMP0028,2026-04-11,lost,,2026-04-20
LD008563,CMP0028,2026-04-11,lost,,2026-04-23
LD008564,CMP0028,2026-04-12,Qualified,,
LD008565,CMP0028,2026-04-13,won,45100.0,2026-05-29
LD008566,CMP0028,2026-04-14,Proposal,,
LD008567,CMP0028,2026-04-15,New,,
LD008568,CMP0028,2026-04-15,lost,,2026-05-23
LD008569,CMP0028,2026-04-15,Qualified,,
LD008570,CMP0028,2026-04-16,NEW ,,
LD008571,CMP0028,2026-04-16,New,,
LD008572,CMP0028,2026-04-16,Lost,,2026-05-11
LD008573,CMP0028,2026-04-17,proposal ,,
LD008574,CMP0028,2026-04-18,Lost,,2026-05-04
LD008575,CMP0028,2026-04-18,Lost,,2026-05-28
LD008576,CMP0028,2026-04-18,proposal ,,
LD008577,CMP0028,2026-04-18,New,,
LD008578,CMP0028,2026-04-19,Proposal,,
LD008579,CMP0028,2026-04-20,Lost,,2026-05-09
LD008580,CMP0028,2026-04-20,new,,
LD008581,CMP0028,2026-04-20,proposal ,,
LD008582,CMP0028,2026-04-20,new,,
LD008583,CMP0028,2026-04-21,Won,43400.0,2026-05-10
LD008584,CMP0028,2026-04-21,qualified,,
LD008585,CMP0028,2026-04-21,Won,26400.0,2026-06-11
LD008586,CMP0028,2026-04-21,NEW ,,
LD008587,CMP0028,2026-04-23,qualified,,
LD008588,CMP0028,2026-04-23,lost,,2026-05-04
LD008589,CMP0028,2026-04-23,Lost,,2026-05-15
LD008590,CMP0028,2026-04-25,NEW ,,
LD008591,CMP0028,2026-04-26,lost,,2026-05-31
LD008592,CMP0028,2026-04-26,NEW ,,
LD008593,CMP0028,2026-04-27,qualified,,
LD008594,CMP0028,2026-04-27,Qualified,,
LD008595,CMP0028,2026-04-27,NEW ,,
LD008596,CMP0028,2026-04-27,Qualified,,
LD008597,CMP0028,2026-04-27,new,,
LD008598,CMP0028,2026-04-27,NEW ,,
LD008599,CMP0028,2026-04-27,NEW ,,
LD008600,CMP0028,2026-04-27,LOST,,2026-05-27
LD008601,CMP0028,2026-04-28,NEW ,,
LD008602,CMP0028,2026-04-28,new,,
LD008603,CMP0028,2026-04-28,LOST,,2026-06-08
LD008604,CMP0028,2026-04-28,lost,,2026-05-21
LD008605,CMP0028,2026-04-28,NEW ,,
LD008606,CMP0028,2026-04-29,New,,
LD008607,CMP0028,2026-04-29,LOST,,2026-06-06
LD008608,CMP0028,2026-04-29,qualified,,
LD008609,CMP0028,2026-04-29,new,,
LD008610,CMP0028,2026-04-29,WON,18300.0,2026-05-18
LD008611,CMP0028,2026-04-29,Qualified,,
LD008612,CMP0028,2026-04-30,lost,,2026-05-26
LD008613,CMP0028,2026-04-30,lost,,2026-05-22
LD008614,CMP0028,2026-04-30,Lost,,2026-05-18
LD008615,CMP0028,2026-05-01,qualified,,
LD008616,CMP0028,2026-05-02,NEW ,,
LD008617,CMP0028,2026-05-03,New,,
LD008618,CMP0028,2026-05-03,lost,,2026-06-10
LD008619,CMP0028,2026-05-03,New,,
LD008620,CMP0028,2026-05-04,LOST,,2026-05-30
LD008621,CMP0028,2026-05-04,NEW ,,
LD008622,CMP0028,2026-05-04,LOST,,2026-06-10
LD008623,CMP0028,2026-05-05,new,,
LD008624,CMP0028,2026-05-05,NEW ,,
LD008625,CMP0028,2026-05-05,New,,
LD008626,CMP0028,2026-05-06,LOST,,2026-06-06
LD008627,CMP0028,2026-05-06,Lost,,2026-06-13
LD008628,CMP0028,2026-05-06,New,,
LD008629,CMP0028,2026-05-07,WON,67200.0,2026-06-27
LD008630,CMP0028,2026-05-07,qualified,,
LD008631,CMP0028,2026-05-07,LOST,,2026-05-27
LD008632,CMP0028,2026-05-07,lost,,2026-06-10
LD008633,CMP0028,2026-05-07,lost,,2026-06-20
LD008634,CMP0028,2026-05-07,New,,
LD008635,CMP0028,2026-05-07,Qualified,,
LD008636,CMP0028,2026-05-07,Won,32200.0,2026-06-02
LD008637,CMP0028,2026-05-08,new,,
LD008638,CMP0028,2026-05-08,Lost,,2026-05-16
LD008639,CMP0028,2026-05-08,Lost,,2026-06-07
LD008640,CMP0028,2026-05-08,NEW ,,
LD008641,CMP0028,2026-05-08,New,,
LD008642,CMP0028,2026-05-09,lost,,2026-05-20
LD008643,CMP0028,2026-05-09,new,,
LD008644,CMP0028,2026-05-09,Lost,,2026-05-20
LD008645,CMP0028,2026-05-10,LOST,,2026-06-03
LD008646,CMP0028,2026-05-10,New,,
LD008647,CMP0028,2026-05-11,LOST,,2026-06-07
LD008648,CMP0028,2026-05-11,lost,,2026-05-23
LD008649,CMP0028,2026-05-11,NEW ,,
LD008650,CMP0028,2026-05-11,Qualified,,
LD008651,CMP0028,2026-05-11,lost,,2026-06-19
LD008652,CMP0028,2026-05-11,New,,
LD008653,CMP0028,2026-05-12,qualified,,
LD008654,CMP0028,2026-05-14,Qualified,,
LD008655,CMP0028,2026-05-14,lost,,2026-05-25
LD008656,CMP0028,2026-05-14,Qualified,,
LD008657,CMP0028,2026-05-14,new,,
LD008658,CMP0028,2026-05-15,LOST,,2026-06-27
LD008659,CMP0028,2026-05-15,lost,,2026-06-01
LD008660,CMP0028,2026-05-15,won,24500.0,2026-06-14
LD008661,CMP0028,2026-05-16,Qualified,,
LD008662,CMP0028,2026-05-16,Qualified,,
LD008663,CMP0028,2026-05-16,New,,
LD008664,CMP0028,2026-05-17,Lost,,2026-06-20
LD008665,CMP0028,2026-05-18,Qualified,,
LD008666,CMP0028,2026-05-18,new,,
LD008667,CMP0028,2026-05-18,Lost,,2026-05-28
LD008668,CMP0028,2026-05-18,LOST,,2026-06-24
LD008669,CMP0028,2026-05-19,new,,
LD008670,CMP0028,2026-05-19,proposal ,,
LD008671,CMP0028,2026-05-19,qualified,,
LD008672,CMP0028,2026-05-19,Lost,,2026-06-13
LD008673,CMP0028,2026-05-19,LOST,,2026-05-29
LD008674,CMP0028,2026-05-20,qualified,,
LD008675,CMP0028,2026-05-20,NEW ,,
LD008676,CMP0028,2026-05-20,won,62100.0,2026-07-12
LD008677,CMP0028,2026-05-22,qualified,,
LD008678,CMP0028,2026-05-23,New,,
LD008679,CMP0028,2026-05-23,new,,
LD008680,CMP0028,2026-05-23,Lost,,2026-07-02
LD008681,CMP0028,2026-05-23,Qualified,,
LD008682,CMP0028,2026-05-24,Proposal,,
LD008683,CMP0028,2026-05-24,Lost,,2026-06-25
LD008684,CMP0028,2026-05-25,qualified,,
LD008685,CMP0028,2026-05-26,NEW ,,
LD008686,CMP0028,2026-05-26,New,,
LD008687,CMP0028,2026-05-27,LOST,,2026-06-09
LD008688,CMP0028,2026-05-27,LOST,,2026-07-02
LD008689,CMP0028,2026-05-27,lost,,2026-06-30
LD008690,CMP0028,2026-05-28,NEW ,,
LD008691,CMP0028,2026-05-28,qualified,,
LD008692,CMP0028,2026-05-29,new,,
LD008693,CMP0028,2026-05-29,WON,36500.0,2026-07-24
LD008694,CMP0028,2026-05-30,proposal ,,
LD008695,CMP0028,2026-05-30,NEW ,,
LD008696,CMP0028,2026-05-30,lost,,2026-06-11
LD008697,CMP0028,2026-05-30,Lost,,2026-06-30
LD008698,CMP0028,2026-05-31,lost,,2026-06-26
LD008699,CMP0028,2026-05-31,qualified,,
LD008700,CMP0028,2026-06-01,qualified,,
LD008701,CMP0028,2026-06-01,Qualified,,
LD008702,CMP0028,2026-06-02,LOST,,2026-06-11
LD008703,CMP0028,2026-06-02,lost,,2026-06-12
LD008704,CMP0028,2026-06-04,Lost,,2026-06-20
LD008705,CMP0028,2026-06-04,Lost,,2026-07-08
LD008706,CMP0028,2026-06-05,lost,,2026-07-15
LD008707,CMP0028,2026-06-05,Proposal,,
LD008708,CMP0028,2026-06-05,NEW ,,
LD008709,CMP0028,2026-06-05,Lost,,2026-07-11
LD008710,CMP0028,2026-06-06,NEW ,,
LD008711,CMP0028,2026-06-06,qualified,,
LD008712,CMP0028,2026-06-06,qualified,,
LD008713,CMP0028,2026-06-06,lost,,2026-07-01
LD008714,CMP0028,2026-06-06,lost,,2026-06-20
LD008715,CMP0028,2026-06-07,new,,
LD008716,CMP0028,2026-06-09,lost,,2026-07-10
LD008717,CMP0028,2026-06-09,new,,
LD008718,CMP0028,2026-06-10,LOST,,2026-06-23
LD008719,CMP0028,2026-06-10,Qualified,,
LD008720,CMP0028,2026-06-10,qualified,,
LD008721,CMP0028,2026-06-11,NEW ,,
LD008722,CMP0028,2026-06-11,Lost,,2026-07-06
LD008723,CMP0028,2026-06-11,qualified,,
LD008724,CMP0028,2026-06-11,LOST,,2026-07-17
LD008725,CMP0028,2026-06-12,Lost,,2026-07-05
LD008726,CMP0028,2026-06-12,new,,
LD008727,CMP0028,2026-06-12,NEW ,,
LD008728,CMP0028,2026-06-13,NEW ,,
LD008729,CMP0028,2026-06-13,NEW ,,
LD008730,CMP0028,2026-06-13,Qualified,,
LD008731,CMP0028,2026-06-14,Won ,31800.0,2026-08-08
LD008732,CMP0028,2026-06-14,new,,
LD008733,CMP0028,2026-06-14,qualified,,
LD008734,CMP0028,2026-06-15,new,,
LD008735,CMP0028,2026-06-15,qualified,,
LD008736,CMP0028,2026-06-15,Lost,,2026-07-20
LD008737,CMP0028,2026-06-15,lost,,2026-07-10
LD008738,CMP0028,2026-06-15,LOST,,2026-07-08
LD008739,CMP0028,2026-06-15,NEW ,,
LD008740,CMP0028,2026-06-15,lost,,2026-07-07
LD008741,CMP0028,2026-06-15,NEW ,,
LD008742,CMP0028,2026-06-15,lost,,2026-07-04
LD008743,CMP0028,2026-06-16,Lost,,2026-07-19
LD008744,CMP0028,2026-06-16,Lost,,2026-07-04
LD008745,CMP0028,2026-06-17,lost,,2026-07-16
LD008746,CMP0028,2026-06-17,LOST,,2026-07-16
LD008747,CMP0028,2026-06-17,LOST,,2026-07-21
LD008748,CMP0028,2026-06-17,Qualified,,
LD008749,CMP0028,2026-06-17,Qualified,,
LD008750,CMP0028,2026-06-18,lost,,2026-07-11
LD008751,CMP0028,2026-06-18,LOST,,2026-07-17
LD008752,CMP0028,2026-06-18,qualified,,
LD008753,CMP0028,2026-06-18,New,,
LD008754,CMP0028,2026-06-20,New,,
LD008755,CMP0028,2026-06-20,qualified,,
LD008756,CMP0028,2026-06-21,new,,
LD008757,CMP0028,2026-06-21,proposal ,,
LD008758,CMP0028,2026-06-22,NEW ,,
LD008759,CMP0028,2026-06-22,new,,
LD008760,CMP0028,2026-06-22,New,,
LD008761,CMP0028,2026-06-23,qualified,,
LD008762,CMP0028,2026-06-23,qualified,,
LD008763,CMP0028,2026-06-23,lost,,2026-06-30
LD008764,CMP0028,2026-06-23,New,,
LD008765,CMP0028,2026-06-23,qualified,,
LD008766,CMP0028,2026-06-24,proposal ,,
LD008767,CMP0028,2026-06-25,New,,
LD008768,CMP0028,2026-06-25,NEW ,,
LD008769,CMP0028,2026-06-25,NEW ,,
LD008770,CMP0028,2026-06-26,qualified,,
LD008771,CMP0028,2026-06-26,NEW ,,
LD008772,CMP0028,2026-06-26,NEW ,,
LD008773,CMP0028,2026-06-27,qualified,,
LD008774,CMP0028,2026-06-28,NEW ,,
LD008775,CMP0028,2026-06-29,LOST,,2026-08-01
LD008776,CMP0028,2026-06-29,NEW ,,
LD008777,CMP0028,2026-06-29,lost,,2026-07-10
LD008778,CMP0028,2026-06-30,qualified,,
LD008779,CMP0028,2026-06-30,Lost,,2026-07-14
LD008780,CMP0028,2026-07-01,LOST,,2026-07-10
LD008781,CMP0028,2026-07-01,NEW ,,
LD008782,CMP0028,2026-07-01,won,40600.0,2026-08-23
LD008783,CMP0028,2026-07-02,LOST,,2026-07-13
LD008784,CMP0028,2026-07-02,LOST,,2026-08-06
LD008785,CMP0028,2026-07-02,qualified,,
LD008786,CMP0028,2026-07-02,qualified,,
LD008787,CMP0028,2026-07-04,proposal ,,
LD008788,CMP0028,2026-07-05,qualified,,
LD008789,CMP0028,2026-07-05,New,,
LD008790,CMP0028,2026-07-06,NEW ,,
LD008791,CMP0028,2026-07-06,NEW ,,
LD008792,CMP0028,2026-07-07,Qualified,,
LD008793,CMP0028,2026-07-07,Qualified,,
LD008794,CMP0028,2026-07-07,Qualified,,
LD008795,CMP0028,2026-07-07,Qualified,,
LD008796,CMP0028,2026-07-07,qualified,,
LD008797,CMP0028,2026-07-07,Qualified,,
LD008798,CMP0028,2026-07-08,NEW ,,
LD008799,CMP0028,2026-07-08,new,,
LD008800,CMP0028,2026-07-09,NEW ,,
LD008801,CMP0028,2026-07-10,Qualified,,
LD008802,CMP0028,2026-07-10,qualified,,
LD008803,CMP0028,2026-07-10,proposal ,,
LD008804,CMP0028,2026-07-11,New,,
LD008805,CMP0028,2026-07-11,Qualified,,
LD008806,CMP0028,2026-07-11,NEW ,,
LD008807,CMP0028,2026-07-12,proposal ,,
LD008808,CMP0028,2026-07-12,new,,
LD008809,CMP0028,2026-07-13,NEW ,,
LD008810,CMP0028,2026-07-13,Proposal,,
LD008811,CMP0028,2026-07-13,qualified,,
LD008812,CMP0028,2026-07-13,Qualified,,
LD008813,CMP0028,2026-07-13,New,,
LD008814,CMP0028,2026-07-14,Proposal,,
LD008815,CMP0028,2026-07-14,qualified,,
LD008816,CMP0028,2026-07-14,qualified,,
LD008817,CMP0028,2026-07-14,NEW ,,
LD008818,CMP0028,2026-07-14,new,,
LD008819,CMP0028,2026-07-14,qualified,,
LD008820,CMP0028,2026-07-15,qualified,,
LD008821,CMP0028,2026-07-15,NEW ,,
LD008822,CMP0028,2026-07-15,qualified,,
LD008823,CMP0028,2026-07-16,Proposal,,
LD008824,CMP0028,2026-07-16,Qualified,,
LD008825,CMP0028,2026-07-17,Qualified,,
LD008826,CMP0028,2026-07-17,proposal ,,
LD008827,CMP0028,2026-07-17,qualified,,
LD008828,CMP0028,2026-07-17,Qualified,,
LD008829,CMP0028,2026-07-17,Qualified,,
LD008830,CMP0028,2026-07-18,New,,
LD008831,CMP0028,2026-07-18,Qualified,,
LD008832,CMP0028,2026-07-18,proposal ,,
LD008833,CMP0028,2026-07-19,NEW ,,
LD008834,CMP0028,2026-07-20,qualified,,
LD008835,CMP0028,2026-07-20,qualified,,
LD008836,CMP0028,2026-07-20,new,,
LD008837,CMP0028,2026-07-20,NEW ,,
LD008838,CMP0028,2026-07-21,qualified,,
LD008839,CMP0028,2026-07-21,qualified,,
LD008840,CMP0028,2026-07-21,qualified,,
LD008841,CMP0028,2026-07-21,New,,
LD008842,CMP0028,2026-07-21,Qualified,,
LD008843,CMP0028,2026-07-22,new,,
LD008844,CMP0028,2026-07-22,qualified,,
LD008845,CMP0028,2026-07-22,New,,
LD008846,CMP0028,2026-07-23,Qualified,,
LD008847,CMP0028,2026-07-24,New,,
LD008848,CMP0028,2026-07-24,new,,
LD008849,CMP0028,2026-07-25,Qualified,,
LD008850,CMP0028,2026-07-25,qualified,,
LD008851,CMP0028,2026-07-25,qualified,,
LD008852,CMP0029,2025-12-26,qualified,,
LD008853,CMP0029,2025-12-26,won,31300.0,2026-01-31
LD008854,CMP0029,2025-12-26,New,,
LD008855,CMP0029,2025-12-26,New,,
LD008856,CMP0029,2025-12-27,Lost,,2026-02-02
LD008857,CMP0029,2025-12-27,Won ,37900.0,2026-01-12
LD008858,CMP0029,2025-12-28,Proposal,,
LD008859,CMP0029,2025-12-29,NEW ,,
LD008860,CMP0029,2025-12-30,Qualified,,
LD008861,CMP0029,2025-12-31,Qualified,,
LD008862,CMP0029,2026-01-01,New,,
LD008863,CMP0029,2026-01-02,qualified,,
LD008864,CMP0029,2026-01-03,New,,
LD008865,CMP0029,2026-01-04,qualified,,
LD008866,CMP0029,2026-01-04,new,,
LD008867,CMP0029,2026-01-05,Lost,,2026-02-10
